subject,condition,trial,rt_ms,correct
44,congruent,50,2147.7279034674643,1
44,congruent,51,1962.3030439731529,1
44,congruent,52,807.7685169067039,1
44,congruent,53,810.594053272876,1
44,congruent,54,498.2494804851506,1
44,congruent,55,640.3499023327317,1
44,congruent,56,663.2165193146402,1
44,congruent,57,529.3386913361473,1
44,congruent,58,488.191250364825,1
44,congruent,59,605.4729346574494,1
44,congruent,60,827.6438532394335,1
44,congruent,61,514.3255278357656,1
44,congruent,62,674.0111111714881,1
44,congruent,63,533.2705607318536,1
44,congruent,64,539.722158613059,1
44,congruent,65,659.9345837345122,1
44,congruent,66,570.4700176936041,1
44,congruent,67,670.4595197398764,1
44,congruent,68,488.2133564499276,1
44,congruent,69,604.4210802118462,1
44,congruent,70,599.6955622037576,1
44,congruent,71,445.59422032829735,1
44,congruent,72,501.7463113667181,1
44,congruent,73,546.3361774804781,1
44,congruent,74,729.1017914119783,1
44,congruent,75,653.1097897921027,1
44,congruent,76,120.55230837732364,1
44,congruent,77,557.5248562566985,1
44,congruent,78,473.95397664525024,0
44,congruent,79,485.14292207008646,1
44,congruent,80,644.5753702054473,1
44,congruent,81,525.4591974748205,1
44,congruent,82,566.0630192961904,1
44,congruent,83,2516.5248838913562,1
44,congruent,84,545.8944757439895,1
44,congruent,85,744.3971770615094,1
44,congruent,86,636.7234577105021,1
44,congruent,87,416.67544930088474,1
44,congruent,88,520.2726706045381,1
44,congruent,89,698.0105075095613,1
44,congruent,90,352.15204744400046,1
44,congruent,91,540.2279388249206,1
44,congruent,92,2457.8780175795837,1
44,congruent,93,641.6871788280401,1
44,congruent,94,441.97023559341665,0
44,congruent,95,509.0566727427137,1
44,congruent,96,518.2351170122346,1
44,congruent,97,482.7317405363001,1
44,congruent,98,374.76704607766527,1
44,congruent,99,529.0478657966177,1
44,congruent,100,536.0319196479323,1
44,incongruent,1,620.3134929407578,0
44,incongruent,2,815.374376861022,1
44,incongruent,3,679.3581697322513,1
44,incongruent,4,566.8712837323336,0
44,incongruent,5,680.1330418775993,1
44,incongruent,6,642.9486570142494,1
44,incongruent,7,686.8107106046392,1
44,incongruent,8,466.1445670587415,1
44,incongruent,9,666.3960014404935,1
44,incongruent,10,668.9004255400274,1
44,incongruent,11,649.4985800885389,1
44,incongruent,12,583.0751426682486,0
44,incongruent,13,527.1480406282952,1
44,incongruent,14,126.01059195479637,1
44,incongruent,15,779.8791615054259,1
44,incongruent,16,489.6350068224143,1
44,incongruent,17,775.5649128207477,0
44,incongruent,18,728.6301469913376,1
44,incongruent,19,919.7882714721021,0
44,incongruent,20,2317.5423045670786,1
44,incongruent,21,497.6385026712676,1
44,incongruent,22,696.9537990456693,1
44,incongruent,23,719.0010166640072,1
44,incongruent,24,597.9607401745402,1
44,incongruent,25,746.50672576648,1
44,incongruent,26,920.2446353950157,1
44,incongruent,27,652.4591366716577,1
44,incongruent,28,967.059502891691,1
44,incongruent,29,574.849442529306,1
44,incongruent,30,496.93214189980677,1
44,incongruent,31,767.1560015497085,1
44,incongruent,32,733.4648031292717,1
44,incongruent,33,734.9740430584218,0
44,incongruent,34,513.9399272103198,1
44,incongruent,35,583.2020647942231,1
44,incongruent,36,776.1879417612182,1
44,incongruent,37,827.0094034946538,1
44,incongruent,38,515.6617668964271,1
44,incongruent,39,488.87193267488715,1
44,incongruent,40,686.1411526521441,1
44,incongruent,41,564.2837811757084,1
44,incongruent,42,692.8198817028332,1
44,incongruent,43,718.8715359956718,1
44,incongruent,44,637.240395673793,1
44,incongruent,45,609.1239876782405,1
44,incongruent,46,709.4882655700751,1
44,incongruent,47,490.47406642000794,1
44,incongruent,48,686.4452450749742,1
44,incongruent,49,639.1172884706218,1
44,incongruent,50,662.9615601929399,0
44,incongruent,51,2356.8071670918052,1
44,incongruent,52,718.5656730113074,1
44,incongruent,53,1916.9508499029394,1
44,incongruent,54,589.8499686207552,1
44,incongruent,55,546.7686143651467,1
44,incongruent,56,700.685229120377,1
44,incongruent,57,502.79389728592656,1
44,incongruent,58,462.12809376710175,1
44,incongruent,59,645.4552038244568,1
44,incongruent,60,586.0721141523885,1
44,incongruent,61,558.2412714866861,0
44,incongruent,62,673.1056559424695,0
44,incongruent,63,519.5639038184286,1
44,incongruent,64,597.2587118201877,1
44,incongruent,65,693.6031289629065,1
44,incongruent,66,629.8330974580053,1
44,incongruent,67,695.4887848698414,0
44,incongruent,68,720.4679236926926,1
44,incongruent,69,750.442682343864,1
44,incongruent,70,746.8710905069984,1
44,incongruent,71,865.515377836257,0
44,incongruent,72,819.3376954345377,1
44,incongruent,73,756.8868624357425,1
44,incongruent,74,751.2940059617863,1
44,incongruent,75,810.2067770783847,1
44,incongruent,76,540.0703190688553,1
44,incongruent,77,575.171804648309,1
44,incongruent,78,605.4611947986199,1
44,incongruent,79,638.9144676333657,1
44,incongruent,80,657.3765189388896,1
44,incongruent,81,668.2900679040879,1
44,incongruent,82,505.7576090443449,1
44,incongruent,83,726.8853885875685,1
44,incongruent,84,670.2036212446362,1
44,incongruent,85,667.1952478278853,1
44,incongruent,86,642.3546838755078,0
44,incongruent,87,661.4896357210829,1
44,incongruent,88,799.9136607527998,1
44,incongruent,89,827.8679621206509,0
44,incongruent,90,574.3333009652445,1
44,incongruent,91,840.5180248664324,1
44,incongruent,92,732.5655651439466,1
44,incongruent,93,659.4952168237324,1
44,incongruent,94,574.8003926800129,1
44,incongruent,95,492.10441991005644,1
44,incongruent,96,616.1640695738515,1
44,incongruent,97,487.8568505196801,1
44,incongruent,98,853.2687466629397,1
44,incongruent,99,662.1116589453466,1
44,incongruent,100,436.22268270481527,1
45,congruent,1,469.84223000570717,1
45,congruent,2,533.2736504023894,1
45,congruent,3,547.5739701001961,1
45,congruent,4,199.92380788596031,1
45,congruent,5,494.92231119078025,1
45,congruent,6,544.4825072899199,1
45,congruent,7,177.20407031360384,1
45,congruent,8,491.61560958253494,1
45,congruent,9,468.5855409855934,1
45,congruent,10,405.96876111591837,1
45,congruent,11,436.9977937179708,1
45,congruent,12,526.3204927089879,1
45,congruent,13,488.16610356329437,1
45,congruent,14,896.1339976317927,1
45,congruent,15,344.0315275770694,1
45,congruent,16,527.2162841273795,1
45,congruent,17,438.88500719338145,0
45,congruent,18,2253.726148735144,1
45,congruent,19,568.9665332083963,1
45,congruent,20,392.9677589354781,1
45,congruent,21,375.324978947418,1
45,congruent,22,679.98958676178,1
45,congruent,23,505.0393926764773,1
45,congruent,24,646.8104632669225,1
45,congruent,25,710.3808169085019,1
45,congruent,26,528.6102103560465,1
45,congruent,27,753.4698965863955,1
45,congruent,28,2167.8867916766917,1
45,congruent,29,549.6048161494672,1
45,congruent,30,578.1829054485584,1
45,congruent,31,528.6214654887224,1
45,congruent,32,363.9448980307672,1
45,congruent,33,437.12031201936054,1
45,congruent,34,520.0231163260523,1
45,congruent,35,365.45976603957513,1
45,congruent,36,710.808142701439,1
45,congruent,37,513.7391612509512,1
45,congruent,38,597.2166993412905,1
45,congruent,39,663.2188702128941,1
45,congruent,40,629.6212344605326,1
45,congruent,41,403.5736273718544,1
45,congruent,42,415.04391340589297,1
45,congruent,43,529.8372518655857,1
45,congruent,44,347.9430291685394,1
45,congruent,45,506.3202643247984,1
45,congruent,46,734.4677016692281,1
45,congruent,47,431.3751041605368,1
45,congruent,48,393.8643040878135,1
45,congruent,49,670.3469175228997,1
45,congruent,50,629.4492709510147,1
45,congruent,51,643.0256368820153,1
45,congruent,52,408.65955205433966,1
45,congruent,53,438.8258962587674,1
45,congruent,54,607.644876750511,1
45,congruent,55,464.1370301383771,0
45,congruent,56,676.605770325921,1
45,congruent,57,2377.2882951329716,1
45,congruent,58,461.99375885407494,1
45,congruent,59,587.9303002745808,1
45,congruent,60,174.15809279816997,1
45,congruent,61,589.3733452927627,1
45,congruent,62,353.4358258559,1
45,congruent,63,551.297367995888,1
45,congruent,64,629.3579630469809,1
45,congruent,65,820.5017249759849,1
45,congruent,66,761.7592493503106,1
45,congruent,67,851.5611388730015,1
45,congruent,68,450.1036616894916,1
45,congruent,69,303.2020277932107,1
45,congruent,70,610.8313468155478,1
45,congruent,71,591.0585923838441,1
45,congruent,72,461.2666979372356,1
45,congruent,73,604.975355428644,1
45,congruent,74,732.6981451468669,0
45,congruent,75,353.1124828155571,1
45,congruent,76,412.66678508028565,1
45,congruent,77,631.7433739056182,0
45,congruent,78,507.49902078595255,1
45,congruent,79,695.5258119311936,1
45,congruent,80,536.3019337205,1
45,congruent,81,530.8939442378307,1
45,congruent,82,651.6082909646035,1
45,congruent,83,432.86503676711266,1
45,congruent,84,639.3547886762849,1
45,congruent,85,715.2155966035672,1
45,congruent,86,588.9534581630228,1
45,congruent,87,551.8331896223891,1
45,congruent,88,594.4422247684016,1
45,congruent,89,434.86849770261927,1
45,congruent,90,539.6609317721715,1
45,congruent,91,564.4865331298762,1
45,congruent,92,735.8409792600205,1
45,congruent,93,513.4790489440473,1
45,congruent,94,752.016998719313,1
45,congruent,95,472.5718637089173,1
45,congruent,96,2252.07228956774,1
45,congruent,97,504.837686970365,1
45,congruent,98,677.3485825352483,1
45,congruent,99,379.98424501300093,1
45,congruent,100,514.0557741687909,1
45,incongruent,1,368.0234145117437,1
45,incongruent,2,475.5394370220939,1
45,incongruent,3,765.1365704866311,1
45,incongruent,4,520.2192326011047,1
45,incongruent,5,710.5399722524742,1
45,incongruent,6,629.8406885304604,1
45,incongruent,7,816.2199542095506,1
45,incongruent,8,604.6246807385261,1
45,incongruent,9,711.7507674768893,1
45,incongruent,10,634.5958656128903,1
45,incongruent,11,791.3560401659231,1
45,incongruent,12,696.3004485352294,1
45,incongruent,13,787.029871950946,0
45,incongruent,14,464.0250780700535,1
45,incongruent,15,733.4382632413316,1
45,incongruent,16,448.82450418353756,1
45,incongruent,17,574.6290577248944,1
45,incongruent,18,762.5917073535009,0
45,incongruent,19,687.5077266313965,1
45,incongruent,20,720.0160200469483,1
45,incongruent,21,615.1469882309182,0
45,incongruent,22,432.6213610015479,1
45,incongruent,23,762.6978540286477,1
45,incongruent,24,459.74009915493343,1
45,incongruent,25,646.5957035918894,1
45,incongruent,26,873.9520217707625,1
45,incongruent,27,564.4419705242373,1
45,incongruent,28,2215.225301417866,1
45,incongruent,29,731.8957751740755,1
45,incongruent,30,122.6792246550582,1
45,incongruent,31,714.8492103358939,1
45,incongruent,32,594.7255933373215,1
45,incongruent,33,723.2811552167758,1
45,incongruent,34,743.2834249211217,1
45,incongruent,35,572.2776543366466,1
45,incongruent,36,767.4104258829341,1
45,incongruent,37,776.986200045967,1
45,incongruent,38,191.29153753873067,1
45,incongruent,39,694.075894340961,1
45,incongruent,40,618.3606693223478,1
45,incongruent,41,797.07508845956,1
45,incongruent,42,588.9756609182225,1
45,incongruent,43,534.4951470782169,1
45,incongruent,44,521.8041166844913,1
45,incongruent,45,682.668427093761,1
45,incongruent,46,523.0815306809636,1
45,incongruent,47,604.0461379425366,1
45,incongruent,48,599.9910647692645,1
45,incongruent,49,576.1974348837795,1
45,incongruent,50,529.6448460076627,1
45,incongruent,51,533.9505766700136,1
45,incongruent,52,573.1715177893179,1
45,incongruent,53,836.480062038875,1
45,incongruent,54,623.7688275310884,1
45,incongruent,55,764.2808186731429,1
45,incongruent,56,676.964839796974,1
45,incongruent,57,654.1742435842528,1
45,incongruent,58,622.6004157816485,1
45,incongruent,59,561.052936060578,1
45,incongruent,60,399.31528698353407,1
45,incongruent,61,772.8153511845139,1
45,incongruent,62,98.27689520513151,1
45,incongruent,63,2390.092348638414,1
45,incongruent,64,586.9027471698728,1
45,incongruent,65,639.7398693107987,1
45,incongruent,66,712.5903381569683,1
45,incongruent,67,739.9396305007101,1
45,incongruent,68,939.3692779498546,1
45,incongruent,69,936.8708398801205,1
45,incongruent,70,486.9409026232274,1
45,incongruent,71,899.4909687326017,1
45,incongruent,72,2397.3076651971664,1
45,incongruent,73,602.1913284142694,1
45,incongruent,74,481.30513772361377,1
45,incongruent,75,690.1041774213522,0
45,incongruent,76,566.0003975578571,1
45,incongruent,77,618.8825357194579,1
45,incongruent,78,809.2408355017369,1
45,incongruent,79,2247.7242011289018,1
45,incongruent,80,649.6111273292502,1
45,incongruent,81,587.5349493523903,1
45,incongruent,82,554.4225463017123,1
45,incongruent,83,666.8579031065542,1
45,incongruent,84,683.5151885469556,1
45,incongruent,85,837.0147636272252,1
45,incongruent,86,895.2161561554702,0
45,incongruent,87,728.8297528828886,1
45,incongruent,88,559.5542972307704,1
45,incongruent,89,852.8356037760514,1
45,incongruent,90,668.1655994116688,1
45,incongruent,91,710.6997676295472,1
45,incongruent,92,574.6364630504131,1
45,incongruent,93,758.4823903749557,1
45,incongruent,94,730.2587777041866,1
45,incongruent,95,544.1198106738088,1
45,incongruent,96,436.28071542058296,1
45,incongruent,97,727.6741427774723,1
45,incongruent,98,789.2305767666021,1
45,incongruent,99,716.9567136391626,1
45,incongruent,100,620.9260537251984,1
46,congruent,1,2392.860179410243,1
46,congruent,2,433.60431416209457,1
46,congruent,3,697.3972531607014,1
46,congruent,4,803.3030249368246,1
46,congruent,5,790.3594824119832,1
46,congruent,6,621.1221121034015,1
46,congruent,7,727.9073836362373,1
46,congruent,8,563.0350270368975,1
46,congruent,9,819.5596256644488,1
46,congruent,10,428.27364940865016,1
46,congruent,11,619.8084040690553,1
46,congruent,12,736.4381841275534,1
46,congruent,13,451.6039077806786,1
46,congruent,14,587.4112297567629,1
46,congruent,15,707.3315318239814,1
46,congruent,16,695.6712452410604,1
46,congruent,17,829.0687759906946,1
46,congruent,18,635.7610092189913,1
46,congruent,19,797.2534597483235,1
46,congruent,20,743.5948547085003,1
46,congruent,21,615.8492817360763,1
46,congruent,22,619.9071368358593,1
46,congruent,23,714.2588340079523,1
46,congruent,24,643.590126102027,1
46,congruent,25,169.53129520917167,1
46,congruent,26,658.7762296885672,1
46,congruent,27,2280.409278104953,1
46,congruent,28,536.3414009161424,1
46,congruent,29,547.0914002705074,1
46,congruent,30,498.10476491871907,1
46,congruent,31,582.2249295724372,1
46,congruent,32,617.5633138969941,1
46,congruent,33,2172.7025629597915,1
46,congruent,34,876.0815360703708,1
46,congruent,35,545.9523668667422,1
46,congruent,36,747.4022968183726,1
46,congruent,37,730.7851231421705,1
46,congruent,38,754.8441304291628,1
46,congruent,39,794.4455736451866,1
46,congruent,40,644.3542518215604,1
46,congruent,41,574.68940064149,1
46,congruent,42,706.2485911847798,1
46,congruent,43,741.8018195740506,1
46,congruent,44,621.4200859835281,1
46,congruent,45,493.5004103082232,1
46,congruent,46,671.8670289249627,1
46,congruent,47,616.0932019444405,1
46,congruent,48,588.4290183875671,1
46,congruent,49,789.9123835132277,1
46,congruent,50,597.8317001021554,1
46,congruent,51,439.77786365333577,1
46,congruent,52,577.1243334141817,1
46,congruent,53,610.2799651011775,1
46,congruent,54,423.38201053347143,1
46,congruent,55,510.72077152736665,1
46,congruent,56,347.43290743414514,1
46,congruent,57,585.02407535595,1
46,congruent,58,650.3696377550476,1
46,congruent,59,451.85832224002615,1
46,congruent,60,684.8572672796485,1
46,congruent,61,662.9723117375279,1
46,congruent,62,572.3922291343025,1
46,congruent,63,662.4681599323275,1
46,congruent,64,383.2740701490407,1
46,congruent,65,800.4700826875456,1
46,congruent,66,806.11232823295,1
46,congruent,67,677.9598932427288,1
46,congruent,68,603.6631070708171,1
46,congruent,69,856.9393884164987,1
46,congruent,70,835.8909929005735,1
46,congruent,71,538.4751496423065,1
46,congruent,72,600.0466041140177,1
46,congruent,73,847.9562044752922,1
46,congruent,74,633.3266499005218,1
46,congruent,75,783.4500910756803,1
46,congruent,76,682.9496828868732,1
46,congruent,77,548.8647205988658,1
46,congruent,78,477.83886015546227,1
46,congruent,79,728.707030605729,1
46,congruent,80,749.3511324906248,1
46,congruent,81,114.0106953880144,1
46,congruent,82,535.3839461946086,1
46,congruent,83,645.1286909156662,1
46,congruent,84,663.4944487071423,1
46,congruent,85,537.4409808326635,1
46,congruent,86,591.8990563006753,1
46,congruent,87,583.4166524217534,1
46,congruent,88,584.6601191635663,1
46,congruent,89,787.3572364945612,1
46,congruent,90,451.4692483371712,1
46,congruent,91,801.76566517459,1
46,congruent,92,567.0085432971761,1
46,congruent,93,625.6762049556913,1
46,congruent,94,613.9950971394646,1
46,congruent,95,667.7399742224484,1
46,congruent,96,476.9376234612265,1
46,congruent,97,2355.9882261654525,1
46,congruent,98,804.6974835497347,1
46,congruent,99,723.4495093517135,1
46,congruent,100,782.7918044073964,1
46,incongruent,1,974.2174495564993,1
46,incongruent,2,541.571363818683,1
46,incongruent,3,995.5027066859602,1
46,incongruent,4,719.6290208592416,1
46,incongruent,5,778.776825758191,1
46,incongruent,6,635.8666070573175,1
46,incongruent,7,776.7003637401388,1
46,incongruent,8,982.2658229015888,0
46,incongruent,9,818.9872620958748,1
46,incongruent,10,727.1119206894471,1
46,incongruent,11,822.1465267455716,1
46,incongruent,12,541.6131452634726,1
46,incongruent,13,693.1616453490733,1
46,incongruent,14,619.2806639221328,1
46,incongruent,15,2522.803347728328,1
46,incongruent,16,2165.262687301344,1
46,incongruent,17,568.9621937774693,1
46,incongruent,18,702.8073665898821,1
46,incongruent,19,836.7253682479441,1
46,incongruent,20,672.5724961185344,1
46,incongruent,21,914.3006244690158,1
46,incongruent,22,642.0901077103443,1
46,incongruent,23,607.8789994874967,1
46,incongruent,24,762.6181752673904,1
46,incongruent,25,947.461200469757,1
46,incongruent,26,764.3278961041473,1
46,incongruent,27,110.09200629078784,1
46,incongruent,28,2319.8306757438545,1
46,incongruent,29,2157.305655964685,1
46,incongruent,30,2625.8973561491002,1
46,incongruent,31,600.9086481423531,1
46,incongruent,32,2425.551211411079,1
46,incongruent,33,864.1675058835665,1
46,incongruent,34,852.3495136915242,1
46,incongruent,35,704.9263514835942,1
46,incongruent,36,621.1538812800208,1
46,incongruent,37,157.01876107870436,1
46,incongruent,38,806.2746676813657,1
46,incongruent,39,770.450631798622,1
46,incongruent,40,801.8778037667903,1
46,incongruent,41,699.1190005883211,1
46,incongruent,42,805.0355091959076,1
46,incongruent,43,926.7566563195136,1
46,incongruent,44,512.8975244150884,1
46,incongruent,45,761.0813863950435,1
46,incongruent,46,731.3171196030131,1
46,incongruent,47,694.6494849428573,1
46,incongruent,48,668.9742375330092,1
46,incongruent,49,864.5648852252511,1
46,incongruent,50,718.6068196866197,1
46,incongruent,51,666.90488489597,1
46,incongruent,52,1901.6619330713456,1
46,incongruent,53,721.2768658777945,1
46,incongruent,54,962.5729427340087,1
46,incongruent,55,617.6005849113016,1
46,incongruent,56,876.1615080749418,1
46,incongruent,57,905.7842197805961,1
46,incongruent,58,581.4581738086904,1
46,incongruent,59,670.6444600500051,1
46,incongruent,60,559.5043549560592,1
46,incongruent,61,831.9483767069049,1
46,incongruent,62,862.243036048547,0
46,incongruent,63,793.1802661903116,1
46,incongruent,64,813.9738386140775,1
46,incongruent,65,911.1404883827151,1
46,incongruent,66,708.5142700453969,1
46,incongruent,67,767.1308498380527,1
46,incongruent,68,567.3191531420185,1
46,incongruent,69,792.8189582598951,1
46,incongruent,70,2188.26092003095,1
46,incongruent,71,632.624902924935,1
46,incongruent,72,631.0285503809304,1
46,incongruent,73,740.0517106199321,1
46,incongruent,74,868.3030143362622,1
46,incongruent,75,886.6592665289095,1
46,incongruent,76,840.2543672437229,1
46,incongruent,77,719.9981423187153,1
46,incongruent,78,766.3078674519019,1
46,incongruent,79,762.7610203490675,1
46,incongruent,80,813.870570342436,1
46,incongruent,81,708.3326468101187,1
46,incongruent,82,687.7330733027547,1
46,incongruent,83,693.7599460501549,1
46,incongruent,84,595.6441403373633,1
46,incongruent,85,845.3439788908441,1
46,incongruent,86,786.1735551802117,1
46,incongruent,87,773.8199444897516,1
46,incongruent,88,604.8571260356089,1
46,incongruent,89,846.6422052157523,1
46,incongruent,90,700.1516528984025,1
46,incongruent,91,940.8136738633352,1
46,incongruent,92,701.9544130552655,1
46,incongruent,93,778.4345156958552,1
46,incongruent,94,677.9464487523982,0
46,incongruent,95,508.60498459035045,1
46,incongruent,96,764.7217383404361,1
46,incongruent,97,538.4559195666513,1
46,incongruent,98,863.3046979045588,1
46,incongruent,99,647.8442481349398,1
46,incongruent,100,855.6138976456915,1
47,congruent,1,87.10781068281776,1
47,congruent,2,476.2817483325584,1
47,congruent,3,2532.0435899948416,1
47,congruent,4,245.47199956924598,1
47,congruent,5,503.5372620324298,1
47,congruent,6,512.4465443496209,1
47,congruent,7,493.29074981308696,1
47,congruent,8,528.2853169607902,1
47,congruent,9,330.9329007253308,1
47,congruent,10,244.11757363028667,1
47,congruent,11,574.1497517844306,1
47,congruent,12,154.15613728248726,1
47,congruent,13,187.3656439996232,1
47,congruent,14,255.21053814120768,1
47,congruent,15,384.4981482311651,1
47,congruent,16,354.2675911320095,1
47,congruent,17,316.09936893240496,1
47,congruent,18,392.60347530070396,1
47,congruent,19,306.2274895253219,1
47,congruent,20,492.4103529785624,1
47,congruent,21,86.06124964101012,1
47,congruent,22,406.5505176259007,1
47,congruent,23,444.1137369138708,1
47,congruent,24,217.67392156105353,0
47,congruent,25,505.19646590632993,1
47,congruent,26,225.4463769848507,1
47,congruent,27,266.84049524924734,1
47,congruent,28,399.6593670255233,1
47,congruent,29,283.76196033207424,1
47,congruent,30,227.44167793803877,1
47,congruent,31,167.76387153397965,1
47,congruent,32,335.6703729150279,1
47,congruent,33,446.82503405916543,1
47,congruent,34,295.9861241843221,1
47,congruent,35,276.5402753703683,1
47,congruent,36,312.7698251289339,1
47,congruent,37,400.90981330168347,1
47,congruent,38,365.91254496898824,1
47,congruent,39,278.47143985421144,1
47,congruent,40,342.34259380585235,1
47,congruent,41,559.7273480981079,1
47,congruent,42,158.55807642129142,1
47,congruent,43,500.2813817856021,1
47,congruent,44,400.0737792150459,1
47,congruent,45,187.33072134557452,0
47,congruent,46,233.81094566677098,1
47,congruent,47,313.13038663385595,1
47,congruent,48,397.01766355671,1
47,congruent,49,414.58403368754534,1
47,congruent,50,294.19311722037446,1
47,congruent,51,367.2485059732655,1
47,congruent,52,98.71361824730468,1
47,congruent,53,444.98102047717066,1
47,congruent,54,80.0,1
47,congruent,55,173.3502264296637,1
47,congruent,56,303.5500571974854,1
47,congruent,57,212.667916400941,1
47,congruent,58,290.5459970451103,1
47,congruent,59,228.0829474400052,1
47,congruent,60,559.8443245941767,1
47,congruent,61,118.72381045906106,1
47,congruent,62,426.06582357765296,1
47,congruent,63,449.09896621384814,1
47,congruent,64,136.3798922285068,1
47,congruent,65,444.55275571025425,1
47,congruent,66,452.80551359735716,1
47,congruent,67,257.61530276009285,1
47,congruent,68,292.0563974846557,1
47,congruent,69,257.30022075256494,1
47,congruent,70,635.0201839499957,1
47,congruent,71,288.942901186678,1
47,congruent,72,595.9144533305885,1
47,congruent,73,382.91901160412,1
47,congruent,74,440.352133411114,1
47,congruent,75,316.5362957949634,1
47,congruent,76,339.88449686375697,1
47,congruent,77,276.96827075574504,1
47,congruent,78,204.11295097701054,1
47,congruent,79,342.4657871882057,1
47,congruent,80,297.94129488236035,1
47,congruent,81,317.95431794823054,1
47,congruent,82,283.38444665770544,1
47,congruent,83,334.15460695645373,1
47,congruent,84,194.93522374744583,1
47,congruent,85,122.36340578649708,1
47,congruent,86,101.78079541386856,1
47,congruent,87,229.5386633882198,1
47,congruent,88,282.79328723866246,1
47,congruent,89,236.5717652040242,1
47,congruent,90,353.7890760438724,1
47,congruent,91,310.6821025209928,1
47,congruent,92,132.4008668665951,1
47,congruent,93,417.78533295022294,1
47,congruent,94,339.50223532481016,1
47,congruent,95,340.5148162973371,1
47,congruent,96,437.5143414069826,1
47,congruent,97,213.9763470949685,1
47,congruent,98,130.33748920661517,1
47,congruent,99,354.1199556939358,1
47,congruent,100,307.3155910582437,1
47,incongruent,1,292.0327771456045,1
47,incongruent,2,426.0693673220651,1
47,incongruent,3,479.44548702882975,1
47,incongruent,4,607.9533653083922,0
47,incongruent,5,524.0174593179453,1
47,incongruent,6,328.71030165924236,1
47,incongruent,7,422.04851146176924,1
47,incongruent,8,360.4356080029254,1
47,incongruent,9,423.0339515541367,1
47,incongruent,10,551.8584248565493,1
47,incongruent,11,380.5983015596843,1
47,incongruent,12,472.656238647876,1
47,incongruent,13,359.42909996276325,1
47,incongruent,14,521.5742373262641,1
47,incongruent,15,161.1683787450515,1
47,incongruent,16,325.48932150083704,1
47,incongruent,17,247.08909067499908,1
47,incongruent,18,506.9035926419482,0
47,incongruent,19,388.7593781822467,1
47,incongruent,20,477.1227462960197,1
47,incongruent,21,349.8467813162224,1
47,incongruent,22,217.31212496290732,0
47,incongruent,23,158.56182676606613,1
47,incongruent,24,451.772828859366,0
47,incongruent,25,647.1377627526123,1
47,incongruent,26,590.0433249595808,1
47,incongruent,27,181.55301086540095,1
47,incongruent,28,241.40941284645953,0
47,incongruent,29,618.8789110942997,1
47,incongruent,30,770.1235364162922,1
47,incongruent,31,482.45934376727035,1
47,incongruent,32,360.06213722638205,1
47,incongruent,33,354.62760764940504,1
47,incongruent,34,229.27221791813082,1
47,incongruent,35,194.22850629911167,1
47,incongruent,36,551.5992976163539,1
47,incongruent,37,2184.1570736814165,1
47,incongruent,38,312.9994371328977,1
47,incongruent,39,2052.230056386306,0
47,incongruent,40,2532.540645910643,1
47,incongruent,41,488.79969939049636,1
47,incongruent,42,373.0432854924187,1
47,incongruent,43,494.4530543741247,1
47,incongruent,44,490.65762554600235,1
47,incongruent,45,617.3053089437427,1
47,incongruent,46,349.35161946525943,0
47,incongruent,47,487.6515589021126,1
47,incongruent,48,525.3343532856646,1
47,incongruent,49,434.89967234904236,1
47,incongruent,50,341.3473136332143,1
47,incongruent,51,397.2477348080829,0
47,incongruent,52,615.6430092189808,1
47,incongruent,53,431.1474537606224,1
47,incongruent,54,287.2007121933268,1
47,incongruent,55,347.6362966294814,0
47,incongruent,56,150.60428354617522,1
47,incongruent,57,585.0046465917287,1
47,incongruent,58,547.0675413982362,1
47,incongruent,59,709.223991921459,1
47,incongruent,60,480.60300568329535,1
47,incongruent,61,105.93294333068002,1
47,incongruent,62,380.1361728550827,1
47,incongruent,63,440.85005424378517,1
47,incongruent,64,345.4188987866225,1
47,incongruent,65,359.6634248154199,1
47,incongruent,66,315.284381420537,1
47,incongruent,67,331.28611876183817,1
47,incongruent,68,426.2235015507923,1
47,incongruent,69,585.1656391786017,1
47,incongruent,70,384.28456944689754,1
47,incongruent,71,525.478831483005,1
47,incongruent,72,489.9432494856606,1
47,incongruent,73,473.1671266720201,1
47,incongruent,74,364.6955653018936,1
47,incongruent,75,275.2755614135276,1
47,incongruent,76,446.8739047591776,1
47,incongruent,77,200.96606328823134,1
47,incongruent,78,295.7279784233234,1
47,incongruent,79,175.8087735917819,1
47,incongruent,80,2231.821180533934,1
47,incongruent,81,543.8355172107831,1
47,incongruent,82,499.91971245962566,0
47,incongruent,83,236.8584734680648,1
47,incongruent,84,522.8203106450991,0
47,incongruent,85,217.2561477080389,1
47,incongruent,86,383.8871213087197,1
47,incongruent,87,423.84375373826634,1
47,incongruent,88,523.8595576347307,1
47,incongruent,89,537.3058893217359,1
47,incongruent,90,2373.860063361005,1
47,incongruent,91,461.98862853902386,1
47,incongruent,92,464.31132073808317,1
47,incongruent,93,419.27935040666534,1
47,incongruent,94,344.04388205843367,1
47,incongruent,95,433.615359240681,1
47,incongruent,96,703.2148079803013,1
47,incongruent,97,346.59197469724785,1
47,incongruent,98,279.2098061821319,0
47,incongruent,99,236.18383006416204,0
47,incongruent,100,292.05809740972904,0
48,congruent,1,642.6443004241215,1
48,congruent,2,770.1802274062125,1
48,congruent,3,463.17193248402464,1
48,congruent,4,563.921827525847,0
48,congruent,5,459.3533268507881,1
